EVENT_NO,LAT,LONGT
16AZ9437, 36.80817,-119.87170
16AZ9450, 36.71870,-119.80134
16AZ9462, 36.71595,-119.80134
16AZ9510, 36.72857,-119.81311
16AZ9527, 36.74593,-119.76262
16AZ9532, 36.77320,-119.77481
16AZ9562, 36.77068,-119.77387
16AZ9577, 36.86654,-119.75680
16AZ9612, 36.84472,-119.76577
16AZ9615, 36.83746,-119.78123
16AZ9642, 36.76241,-119.79055
16AZ9648, 36.75771,-119.77701
16AZ9846, 36.79410,-119.78142
16BA0295, 36.75763,-119.80859
16BA0295, 36.75763,-119.80859
16BA0311, 36.74184,-119.77249
16BA0321, 36.74685,-119.78148
16BA0329, 36.75045,-119.77250
16BA0372, 36.79381,-119.82640
16BA0403, 36.74330,-119.78194
16BA0500, 36.81861,-119.86661
16BA0588, 36.83722,-119.84744
16BA0710, 36.83726,-119.85342
16BA0733, 36.74955,-119.76597
16BA0744, 36.70690,-119.76845
16BA0761, 36.73587,-119.74999
16BA0790, 36.73567,-119.84440
16BA0800, 36.70679,-119.79984
16BA0813, 36.72121,-119.83576
16BA0842, 36.83004,-119.81734
16BA0962, 36.77955,-119.77257
16BA0979, 36.80130,-119.73631
16BA1016, 36.73326,-119.80350
16BA1055, 36.73419,-119.80219
16BA1072, 36.80861,-119.75418
16BA1192, 36.80819,-119.85807
16BA1290, 36.80828,-119.82638
16BA1409, 36.75319,-119.74994
16BA1487, 36.73121,-119.79393
16BA1495, 36.77409,-119.79055
16BA1469, 36.76736,-119.76754
16BA1587, 36.75039,-119.80032
16BA1611, 36.77980,-119.77098
16BA1639, 36.75763,-119.80859
16BA1657, 36.75743,-119.83059
16BA1671, 36.70690,-119.76845
16BA1672, 36.69954,-119.79983
16BA1673, 36.68522,-119.73666
16BA1708, 36.80132,-119.79048
16BA1719, 36.71422,-119.77612
16BA1729, 36.80469,-119.78990
16BA1732, 36.73419,-119.80219
16BA1731, 36.84267,-119.79045
16BA1736, 36.83015,-119.79030
16BA1743, 36.84091,-119.79037
16BA1775, 36.72862,-119.75576
16BA1762, 36.75763,-119.80859
16BA1764, 36.75770,-119.76350
16BA1776, 36.76502,-119.79055
16BA1778, 36.84445,-119.79055
16BA1781, 36.81575,-119.79042
16BA1790, 36.83015,-119.79030
16BA1797, 36.84267,-119.79045
16BA1806, 36.76350,-119.78153
16BA1805, 36.83726,-119.79025
16BA1809, 36.80132,-119.79048
16BA1814, 36.84267,-119.79045
16BA1834, 36.83015,-119.79030
16BA1835, 36.83746,-119.78123
16BA1846, 36.84445,-119.79055
16BA1845, 36.84827,-119.78374
16BA1851, 36.84267,-119.79045
16BA1856, 36.84975,-119.79029
16BA1821, 36.80132,-119.79048
16BA1887, 36.82292,-119.79035
16BA1883, 36.79590,-119.79051
16BA1907, 36.81934,-119.79043
16BA1896, 36.83726,-119.79025
16BA1915, 36.81934,-119.79043
16BA1922, 36.75295,-119.79886
16BA1927, 36.81219,-119.79043
16BA1921, 36.81934,-119.79043
16BA1920, 36.83015,-119.79030
16BA1937, 36.84177,-119.79041
16BA1940, 36.81934,-119.79043
16BA1926, 36.84612,-119.79068
16BA1949, 36.84445,-119.79055
16BA1935, 36.79410,-119.79052
16BA1958, 36.80853,-119.79045
16BA1994, 36.73230,-119.72742
16BA1997, 36.78427,-119.83988
16BA2011, 36.72862,-119.75460
16BA2041, 36.85286,-119.79086
16BA2053, 36.81934,-119.79043
16BA2087, 36.78672,-119.79054
16BA2103, 36.75042,-119.79889
16BA2140, 36.76502,-119.77924
16BA2140, 36.76502,-119.77924
16BA2156, 36.75045,-119.77250
16BA2169, 36.71415,-119.79530
16BA2174, 36.70958,-119.79987
16BA2860, 36.72141,-119.80138
16BA2904, 36.72743,-119.81762
16BA2911, 36.71045,-119.79988
16BA2929, 36.70679,-119.79984
16BA2933, 36.72537,-119.81767
16BA2935, 36.70688,-119.79078
16BA2975, 36.79412,-119.76329
16BA2980, 36.72139,-119.79982
16BA3000, 36.70685,-119.79756
16BA3000, 36.70685,-119.79756
16BA3042, 36.70688,-119.79078
16BA3050, 36.71422,-119.77612
16BA3053, 36.70686,-119.79532
16BA3116, 36.73585,-119.76243
16BA3123, 36.72975,-119.79598
16BA3272, 36.71779,-119.77973
16BA3282, 36.72196,-119.78379
16BA3288, 36.71422,-119.77612
16BA3297, 36.76134,-119.73633
16BA3332, 36.71417,-119.79078
16BA3348, 36.77968,-119.78328
16BA3349, 36.75237,-119.82793
16BA3354, 36.75743,-119.83059
16BA3357, 36.78837,-119.82200
16BA3366, 36.76500,-119.77252
16BA3369, 36.75020,-119.83557
16BA3383, 36.74959,-119.75445
16BA3418, 36.74321,-119.74547
16BA3576, 36.83729,-119.82634
16BA3908, 36.72868,-119.72746
16BA3917, 36.78658,-119.82200
16BA4277, 36.70088,-119.79701
16BA4256, 36.69368,-119.79983
16BA4293, 36.71596,-119.79870
16BA4334, 36.71415,-119.79530
16BA4368, 36.77195,-119.83409
16BA4404, 36.71422,-119.77612
16BA4415, 36.72434,-119.79367
16BA4428, 36.72356,-119.79470
16BA4437, 36.71596,-119.79870
16BA4451, 36.70504,-119.79530
16BA4450, 36.71416,-119.78627
16BA4452, 36.71416,-119.78627
16BA4459, 36.70593,-119.79281
16BA4498, 36.70088,-119.79701
16BA4523, 36.71917,-119.78125
16BA4549, 36.73082,-119.80445
16BA4562, 36.72743,-119.81762
16BA4424, 36.70679,-119.79984
16BA4601, 36.71417,-119.79078
16BA4613, 36.72254,-119.82368
16BA4638, 36.77936,-119.81759
16BA4672, 36.83752,-119.74518
16BA4720, 36.77942,-119.80862
16BA4725, 36.72955,-119.80124
16BA4721, 36.71964,-119.79084
16BA4728, 36.78016,-119.83995
16BA4728, 36.78016,-119.83995
16BA4733, 36.77942,-119.80862
16BA4733, 36.77942,-119.80862
16BA4764, 36.77818,-119.84616
16BA4770, 36.78778,-119.81299
16BA4783, 36.75772,-119.74542
16BA4907, 36.74332,-119.78827
16BA5323, 36.80811,-119.88603
16BA5433, 36.73579,-119.70010
16BA5719, 36.75772,-119.73638
16BA5744, 36.73137,-119.74100
16BA5851, 36.71417,-119.79078
16BA5889, 36.80691,-119.84035
16BA5899, 36.77318,-119.79055
16BA5989, 36.80846,-119.79945
16BA5992, 36.78391,-119.81754
16BA6037, 36.82313,-119.75415
16BA6265, 36.73463,-119.78913
16BA6654, 36.79410,-119.79052
16BA6912, 36.86925,-119.75870
16BA6958, 36.74323,-119.74093
16BA7123, 36.77967,-119.79053
16BA7198, 36.75044,-119.77925
16BA7246, 36.84936,-119.78738
16BA7261, 36.84468,-119.78380
16BA7268, 36.76501,-119.78154
16BA7220, 36.77924,-119.83549
16BA7342, 36.75046,-119.74542
16BA7375, 36.83727,-119.83538
16BA7421, 36.76502,-119.79055
16BA7423, 36.79266,-119.79081
16BA7497, 36.83738,-119.75418
16BA7557, 36.75480,-119.82877
16BA7572, 36.72853,-119.82662
16BA7575, 36.83746,-119.78123
16BA7700, 36.75043,-119.70015
16BA7739, 36.74323,-119.74093
16BA7974, 36.70688,-119.79078
16BA7978, 36.70688,-119.79078
16BA8043, 36.70689,-119.78173
16BA8077, 36.71415,-119.79530
16BA8080, 36.70868,-119.79985
16BA8107, 36.72364,-119.80204
16BA8118, 36.72691,-119.81764
16BA8163, 36.72882,-119.80226
16BA8181, 36.73587,-119.81524
16BA8243, 36.75045,-119.73638
16BA8254, 36.75407,-119.76800
16BA8346, 36.77654,-119.82659
16BA8353, 36.75763,-119.80859
16BA8363, 36.74409,-119.73642
16BA8375, 36.79390,-119.81080
16BA8385, 36.75743,-119.83059
16BA8466, 36.76534,-119.70026
16BA8603, 36.74318,-119.73415
16BA8616, 36.77945,-119.80410
16BA8630, 36.82786,-119.79006
16BA8645, 36.77228,-119.77255
16BA8672, 36.77857,-119.77252
16BA8679, 36.83726,-119.79025
16BA8686, 36.80281,-119.84437
16BA8704, 36.76119,-119.81766
16BA8739, 36.81938,-119.77405
16BA8792, 36.80828,-119.82638
16BA8812, 36.80839,-119.80846
16BA8810, 36.76143,-119.75448
16BA8833, 36.79410,-119.77231
16BA8898, 36.78657,-119.82648
16BA9115, 36.78657,-119.82648
16BA9484, 36.80531,-119.86771
16BA9639, 36.75764,-119.80517
16BA9645, 36.73048,-119.79496
16BA9650, 36.72044,-119.81336
16BA9660, 36.77875,-119.82719
16BA9674, 36.72139,-119.79982
16BA9697, 36.72955,-119.80124
16BA9892, 36.71421,-119.77532
16BA9913, 36.83729,-119.82634
16BA9918, 36.71597,-119.79644
16BA9915, 36.72144,-119.78626
16BA9929, 36.70688,-119.79078
16BA9921, 36.71963,-119.79980
16BA9973, 36.75037,-119.78828
16BA9974, 36.75768,-119.79956
16BA9974, 36.75768,-119.79956
16BB0005, 36.82292,-119.79035
16BB0020, 36.75768,-119.79956
16BB0117, 36.72134,-119.81780
16BB0393, 36.80026,-119.82638
16BB0440,,
16BB0440,,
16BB0489, 36.77750,-119.81759
16BB0620, 36.73588,-119.81291
16BB0599, 36.75039,-119.80032
16BB0736, 36.73518,-119.79336
16BB0902, 36.73155,-119.80344
16BB0866, 36.72166,-119.80089
16BB0943, 36.73320,-119.79613
16BB0969, 36.70679,-119.79984
16BB1018, 36.70689,-119.78173
16BB1011, 36.70679,-119.79984
16BB1057, 36.71779,-119.78062
16BB1131, 36.82232,-119.87046
16BB1136, 36.71963,-119.79980
16BB1186, 36.84600,-119.78613
16BB1214, 36.74334,-119.77636
16BB1225, 36.77768,-119.79731
16BB1249, 36.75772,-119.79628
16BB1306, 36.83726,-119.79025
16BB1396, 36.83651,-119.87942
16BB1526, 36.72955,-119.80124
16BB1541, 36.77936,-119.81759
16BB1572, 36.72743,-119.81762
16BB1603, 36.77772,-119.79055
16BB1703, 36.79370,-119.84716
16BB1732, 36.80127,-119.73171
16BB1850, 36.77324,-119.76299
16BB1861, 36.79046,-119.79053
16BB1865, 36.75038,-119.80830
16BB1964, 36.74864,-119.78149
16BB2084, 36.80827,-119.83023
16BB2194, 36.71126,-119.75853
16BB2215, 36.78662,-119.81752
16BB2266, 36.72076,-119.79167
16BB2273, 36.72285,-119.79571
16BB2286, 36.71417,-119.79078
16BB2299, 36.70688,-119.79078
16BB2316, 36.72086,-119.79873
16BB2319, 36.72076,-119.79167
16BB2366, 36.71576,-119.81784
16BB2371, 36.72859,-119.81760
16BB2418, 36.75772,-119.76125
16BB2472, 36.70688,-119.79078
16BB2483, 36.83703,-119.80834
16BB2500, 36.70685,-119.79756
16BB2502, 36.75023,-119.82660
16BB2507, 36.72828,-119.79803
16BB2514, 36.78648,-119.83989
16BB2526, 36.71963,-119.79757
16BB2543, 36.78645,-119.84435
16BB2551, 36.75030,-119.81759
16BB2557, 36.72777,-119.79380
16BB2560, 36.77967,-119.79053
16BB2566, 36.77228,-119.79055
16BB2573, 36.74684,-119.78605
16BB2669, 36.79376,-119.83537
16BB2674, 36.74683,-119.79469
16BB2704, 36.77961,-119.75917
16BB2727, 36.76489,-119.80860
16BB2998, 36.79632,-119.86445
16BB2981, 36.78636,-119.86905
16BB3274, 36.83745,-119.78351
16BB3432, 36.77498,-119.79280
16BB3445, 36.73579,-119.70010
16BB3462, 36.71416,-119.77833
16BB3570, 36.83745,-119.78351
16BB3750, 36.83015,-119.79030
16BB3755, 36.78221,-119.79505
16BB3856, 36.79670,-119.84432
16BB3959, 36.74321,-119.75449
16BB3970, 36.82041,-119.75415
16BB4017, 36.84472,-119.76577
16BB4045, 36.77540,-119.84622
16BB4145, 36.81924,-119.80837
16BB4535, 36.75042,-119.79889
16BB4585, 36.75320,-119.77577
16BB4596, 36.71415,-119.73653
16BB4751, 36.77925,-119.78606
16BB4787, 36.70688,-119.79078
16BB4795,,
16BB4806, 36.72139,-119.80891
16BB4819, 36.79397,-119.80237
16BB4855, 36.72828,-119.79803
16BB4861, 36.73907,-119.79040
16BB5134, 36.74954,-119.78152
16BB5262, 36.77189,-119.83788
16BB5288, 36.79434,-119.79138
16BB5320, 36.78143,-119.75559
16BB5320, 36.78143,-119.75559
16BB6134, 36.75046,-119.74542
16BB6167, 36.77936,-119.81759
16BB6256, 36.81182,-119.86260
16BB6283, 36.73246,-119.79220
16BB6329, 36.75046,-119.76348
16BB6416, 36.77667,-119.77647
16BB6398, 36.77228,-119.77255
16BB6410, 36.75751,-119.82169
16BB6420, 36.73588,-119.74775
16BB6447, 36.75263,-119.82773
16BB6452, 36.71469,-119.79418
16BB6472, 36.75044,-119.77997
16BB6474, 36.81575,-119.79042
16BB6512, 36.73590,-119.71837
16BB6587, 36.75752,-119.82087
16BB6587, 36.75752,-119.82087
16BB6587, 36.75752,-119.82087
16BB6618, 36.82293,-119.78839
16BB6634, 36.82293,-119.78839
16BB6660, 36.73928,-119.75448
16BB6687, 36.75037,-119.78828
16BB6702, 36.74865,-119.79057
16BB6711, 36.73122,-119.79892
16BB6854, 36.71598,-119.73652
16BB6860, 36.71780,-119.73648
16BB6893, 36.71416,-119.74354
16BB6979, 36.82300,-119.77901
16BB7048, 36.72869,-119.77531
16BB7148, 36.77233,-119.75446
16BB7391, 36.75772,-119.74542
16BB7436, 36.72857,-119.81311
16BB7457, 36.72546,-119.80950
16BB7590, 36.75589,-119.77251
16BB7600, 36.75045,-119.77250
16BB7611, 36.79951,-119.79049
16BB7627, 36.71964,-119.79418
16BB7655, 36.79410,-119.79052
16BB7783, 36.79041,-119.79503
16BB7797, 36.78672,-119.79054
16BB7807, 36.75138,-119.75218
16BB7874, 36.73806,-119.78928
16BB7856, 36.74320,-119.76091
16BB7922, 36.72831,-119.80329
16BB7941, 36.72682,-119.80006
16BB7970, 36.73590,-119.74092
16BB8179, 36.82289,-119.79934
16BB8223, 36.72869,-119.77531
16BB8243, 36.72500,-119.75463
16BB8252, 36.72869,-119.77531
16BB8272, 36.74956,-119.74543
16BB8374, 36.72137,-119.81119
16BB8490, 36.72973,-119.81307
16BB8747, 36.73954,-119.72289
16BB8799, 36.75745,-119.83153
16BB8812, 36.70685,-119.79756
16BB8818, 36.80808,-119.88949
16BB8815, 36.70688,-119.79078
16BB8830, 36.73228,-119.71841
16BB8899, 36.71596,-119.79870
16BB8911, 36.75047,-119.76077
16BB8949, 36.71414,-119.75468
16BB9015, 36.75304,-119.79052
16BB9025, 36.77969,-119.78153
16BB9027, 36.82305,-119.77226
16BB9056, 36.75409,-119.74316
16BB9124, 36.75223,-119.71822
16BB9126, 36.73590,-119.71837
16BB9127, 36.82298,-119.78131
16BB9138, 36.75768,-119.79884
16BB9150, 36.74224,-119.78840
16BB9153, 36.76510,-119.75452
16BB9158, 36.73472,-119.80146
16BB9157, 36.75042,-119.71824
16BB9157, 36.75042,-119.71824
16BB9186, 36.73028,-119.80022
16BB9180, 36.73588,-119.77259
16BB9251, 36.75766,-119.80462
16BB9233, 36.72708,-119.80217
16BB9247, 36.74863,-119.73641
16BB9260, 36.77963,-119.75437
16BB9321, 36.71415,-119.74696
16BB9641, 36.74072,-119.70048
16BB9968, 36.79364,-119.86302
16BB9969, 36.79590,-119.79051
16BC0028, 36.73230,-119.73642
16BC0053, 36.75020,-119.83557
16BC0064, 36.72691,-119.81764
16BC0072, 36.73865,-119.72738
16BC0080, 36.72285,-119.79571
16BC0162, 36.71417,-119.79078
16BC0173, 36.70088,-119.79701
16BC0196, 36.72356,-119.79470
16BC0224, 36.71236,-119.78853
16BC0229, 36.81575,-119.79042
16BC0232, 36.76865,-119.79057
16BC0221, 36.80672,-119.79043
16BC0247, 36.73230,-119.73642
16BC0247, 36.73230,-119.73642
16BC0257, 36.78284,-119.83992
16BC0293, 36.82292,-119.79035
16BC0254, 36.83015,-119.79030
16BC0264, 36.83015,-119.79030
16BC0312, 36.81934,-119.79043
16BC0318, 36.81575,-119.79042
16BC0320, 36.75024,-119.82542
16BC0337, 36.81575,-119.79042
16BC0339, 36.78645,-119.84435
16BC0341, 36.84445,-119.79055
16BC0354, 36.75041,-119.79191
16BC0409, 36.83722,-119.84744
16BC0411, 36.77922,-119.78988
16BC0430, 36.77931,-119.79093
16BC0434, 36.77228,-119.79055
16BC0449, 36.77193,-119.84437
16BC0488, 36.70679,-119.79984
16BC0937, 36.85052,-119.73876
16BC1018, 36.80846,-119.79945
16BC1132, 36.74340,-119.77358
16BC1204, 36.72144,-119.78964
16BC1233, 36.71982,-119.78271
16BC1294, 36.73122,-119.79892
16BC1411, 36.75042,-119.79054
16BC1417, 36.73359,-119.78070
16BC1428, 36.72139,-119.79982
16BC1444, 36.72923,-119.78682
16BC1453, 36.76501,-119.76935
16BC1469, 36.70679,-119.79984
16BC1519, 36.76501,-119.78154
16BC1524, 36.72265,-119.80096
16BC1532, 36.75752,-119.82087
16BC1546, 36.75770,-119.77251
16BC1549, 36.73925,-119.68507
16BC1573, 36.76469,-119.82958
16BC1585, 36.75766,-119.80350
16BC1612, 36.75771,-119.78152
16BC1623, 36.77967,-119.79053
16BC1625, 36.77324,-119.76792
16BC1631, 36.72867,-119.73647
16BC1635, 36.78827,-119.84433
16BC1642, 36.77046,-119.77705
16BC1644, 36.76510,-119.75452
16BC1671, 36.72867,-119.73647
16BC1673, 36.78054,-119.74555
16BC1682, 36.80135,-119.75423
16BC1790, 36.74664,-119.80824
16BC1803, 36.74865,-119.78604
16BC1826, 36.72752,-119.79169
16BC1835, 36.75223,-119.71822
16BC1907, 36.77555,-119.84439
16BC2109, 36.75044,-119.77997
16BC2590, 36.72861,-119.76106
16BC2699, 36.70689,-119.78173
16BC2731, 36.70686,-119.79532
16BC2737, 36.73028,-119.80022
16BC2740, 36.70678,-119.81337
16BC2774, 36.71410,-119.80889
16BC2793, 36.80856,-119.73234
16BC2803, 36.72755,-119.79904
16BC2813, 36.78650,-119.83543
16BC2834, 36.77967,-119.79053
16BC2933, 36.78672,-119.79054
16BC2946, 36.77772,-119.79055
16BC3007, 36.78648,-119.83989
16BC3026, 36.75525,-119.82887
16BC3200, 36.77587,-119.79957
16BC3229, 36.82169,-119.88393
16BC3869, 36.83730,-119.77223
16BC3869, 36.83730,-119.77223
16BC3928, 36.69364,-119.79458
16BC3945, 36.72857,-119.81311
16BC3999, 36.76865,-119.77704
16BC4005, 36.71597,-119.79644
16BC4027, 36.84706,-119.78660
16BC4027, 36.84706,-119.78660
16BC4042, 36.76137,-119.78153
16BC4076, 36.75840,-119.79375
16BC4126, 36.78427,-119.83988
16BC4134, 36.70503,-119.79756
16BC4137, 36.76682,-119.78719
16BC4198, 36.77949,-119.79958
16BC4206, 36.72863,-119.74556
16BC4216, 36.77219,-119.80409
16BC4219, 36.78284,-119.83992
16BC4222, 36.71964,-119.79644
16BC4236, 36.82305,-119.77226
16BC4255, 36.75773,-119.75447
16BC4269, 36.76773,-119.77253
16BC4280, 36.74683,-119.76762
16BC4282, 36.75748,-119.72732
16BC4288, 36.75045,-119.77250
16BC4305, 36.75044,-119.77475
16BC4308, 36.75525,-119.82887
16BC4331, 36.84090,-119.79455
16BC4340, 36.76226,-119.77252
16BC4349, 36.73587,-119.70928
16BC4351, 36.77291,-119.82663
16BC4278, 36.71783,-119.79981
16BC4242, 36.77967,-119.79053
16BC4242, 36.77967,-119.79053
16BC4380, 36.73592,-119.72740
16BC4394, 36.77944,-119.80636
16BC4404, 36.75668,-119.72732
16BC4416, 36.74593,-119.75448
16BC4429, 36.74311,-119.81300
16BC4511, 36.75044,-119.77925
16BC4601, 36.83401,-119.91570
16BC4797, 36.79359,-119.88039
16BC5055, 36.75773,-119.75447
16BC5298, 36.77193,-119.84437
16BC5369, 36.77936,-119.81759
16BC5382, 36.78386,-119.82203
16BC5406, 36.78480,-119.81755
16BC5442, 36.80664,-119.84234
16BC5525, 36.80857,-119.77686
16BC5545, 36.82275,-119.82637
16BC5553, 36.73590,-119.74092
16BC5555, 36.79405,-119.79503
16BC5572, 36.77949,-119.79958
16BC5604, 36.72332,-119.81331
16BC5638, 36.77924,-119.83549
16BC5641, 36.76503,-119.76351
16BC5645, 36.80811,-119.88603
16BC5668, 36.78035,-119.80636
16BC5673, 36.77228,-119.79055
16BC5677, 36.84267,-119.79045
16BC5701, 36.78672,-119.79054
16BC5710, 36.78662,-119.81752
16BC5731, 36.79371,-119.84429
16BC5735, 36.80851,-119.79270
16BC5769, 36.76119,-119.81766
16BC5776, 36.75743,-119.83059
16BC5777, 36.70952,-119.80889
16BC5918, 36.78853,-119.88935
16BC5929, 36.75025,-119.82430
16BC6316, 36.72730,-119.79694
16BC6408, 36.79391,-119.80857
16BC6416, 36.75953,-119.75221
16BC6453, 36.70326,-119.79418
16BC6481, 36.71417,-119.79078
16BC6507, 36.72356,-119.79470
16BC6575, 36.71450,-119.80390
16BC6602, 36.74184,-119.77249
16BC6606, 36.76226,-119.77252
16BC6609, 36.75044,-119.77475
16BC6622, 36.76125,-119.76803
16BC6641, 36.74503,-119.75448
16BC6645, 36.75860,-119.76576
16BC6676, 36.83722,-119.84744
16BC6689, 36.77319,-119.78155
16BC6709, 36.74318,-119.77243
16BC6719, 36.80857,-119.77231
16BC6721, 36.83692,-119.91043
16BC6724, 36.79670,-119.84432
16BC6741, 36.73593,-119.73635
16BC6744, 36.83948,-119.78991
16BC6754, 36.82261,-119.86389
16BC6774, 36.73028,-119.80022
16BC6809, 36.77922,-119.78988
16BC6811, 36.80819,-119.86262
16BC6819, 36.80691,-119.84035
16BC6702, 36.76502,-119.79055
16BC6849, 36.77942,-119.80862
16BC6858, 36.71461,-119.79757
16BC6864, 36.78657,-119.82648
16BC6875, 36.77222,-119.79956
16BC6886, 36.79046,-119.79053
16BC6918, 36.75620,-119.75446
16BC6919, 36.73579,-119.70010
16BC6944, 36.75044,-119.78151
16BC6948, 36.76128,-119.77700
16BC6955, 36.73297,-119.71962
16BC6972, 36.77951,-119.79506
16BC7033, 36.83745,-119.78351
16BC7036, 36.77630,-119.76451
16BC7605, 36.79376,-119.83537
16BC7634, 36.79376,-119.83537
16BC7643, 36.77949,-119.79958
16BC7659, 36.77949,-119.79958
16BC7710, 36.80052,-119.77686
16BC7724, 36.73592,-119.73192
16BC7763, 36.73928,-119.75448
16BC7792, 36.71417,-119.79078
16BC7798, 36.75772,-119.75899
16BC7821, 36.83726,-119.79025
16BC7841, 36.69230,-119.79078
16BC7889, 36.75761,-119.81085
16BC7895, 36.72434,-119.79367
16BC7907, 36.77193,-119.84437
16BC7910, 36.73230,-119.73193
16BC7909, 36.80850,-119.72723
16BC7913, 36.72764,-119.80643
16BC7926, 36.80555,-119.74247
16BC7942, 36.73590,-119.71837
16BC7941, 36.80457,-119.74078
16BC7933, 36.72139,-119.79982
16BC7938, 36.71417,-119.79078
16BC7949, 36.71414,-119.75468
16BC7961, 36.80828,-119.82638
16BC7989, 36.79410,-119.79052
16BC7998, 36.73064,-119.78473
16BC8002, 36.77225,-119.74087
16BC8026, 36.83899,-119.89097
16BC8030, 36.70780,-119.79984
16BC8030, 36.70780,-119.79984
16BC8061, 36.83018,-119.78128
16BC8071, 36.73694,-119.81003
16BC8079, 36.77575,-119.68523
16BC8102, 36.74685,-119.78941
16BC8105, 36.80132,-119.79048
16BC8109, 36.81934,-119.79043
16BC8136, 36.76865,-119.79057
16BC8141, 36.81934,-119.79043
16BC8182, 36.75747,-119.72083
16BC8190, 36.78645,-119.84435
16BC8269, 36.73138,-119.78372
16BC8278, 36.72682,-119.80006
16BC8317, 36.75039,-119.78939
16BC8394, 36.77968,-119.78361
16BC8479, 36.81575,-119.79042
16BC8673, 36.80590,-119.80847
16BC8842, 36.79439,-119.75761
16BC8884, 36.70688,-119.79078
16BC9000, 36.70681,-119.80887
16BC9008, 36.78650,-119.83543
16BC9015, 36.83027,-119.75767
16BC9027, 36.71344,-119.79714
16BC9046, 36.77936,-119.81759
16BC9077, 36.78016,-119.83995
16BC9107, 36.71783,-119.79981
16BC8956, 36.72117,-119.82071
16BC9131, 36.70688,-119.79078
16BC9139, 36.77942,-119.80862
16BC9154, 36.83726,-119.79025
16BC9187, 36.81934,-119.79043
16BC9275, 36.72975,-119.79598
16BC9269, 36.75048,-119.75444
16BC9286, 36.76316,-119.79953
16BC9303, 36.70689,-119.78173
16BC9316, 36.72862,-119.76363
16BC9326, 36.75045,-119.77250
16BC9364, 36.75773,-119.75673
16BC9363, 36.75041,-119.79191
16BC9382, 36.70688,-119.77621
16BC9395, 36.75097,-119.81492
16BC9418, 36.77228,-119.79055
16BC9473, 36.76558,-119.79844
16BC9572, 36.79331,-119.85725
16BC9807, 36.77036,-119.76297
16BC9861, 36.71963,-119.79980
16BC9892, 36.80819,-119.85807
16BC9908, 36.71596,-119.79985
16BD0144, 36.80500,-119.75422
16BD0236, 36.71413,-119.79979
16BD0260, 36.71417,-119.79078
16BD0285, 36.71417,-119.78740
16BD0300, 36.75046,-119.76686
16BD0322, 36.71410,-119.80889
16BD0350, 36.71413,-119.79979
16BD0358, 36.76502,-119.77924
16BD0360, 36.72490,-119.80524
16BD0373, 36.71597,-119.79757
16BD0415, 36.70182,-119.79592
16BD0435, 36.74534,-119.78969
16BD0458, 36.73965,-119.80689
16BD0477, 36.72755,-119.79904
16BD0476, 36.75743,-119.83059
16BD0492, 36.75772,-119.74542
16BD0472, 36.75042,-119.79889
16BD0549, 36.78658,-119.82425
16BD0555, 36.75033,-119.81224
16BD0595, 36.72955,-119.80124
16BD0601, 36.72145,-119.79417
16BD0608, 36.87665,-119.74761
16BD0632, 36.70182,-119.79592
16BD0749, 36.75636,-119.78542
16BD0759, 36.73590,-119.71837
16BD0883, 36.71422,-119.77612
16BD1000, 36.72532,-119.79476
16BD1001, 36.80811,-119.88603
16BD1053, 36.80822,-119.84441
16BD1082, 36.70689,-119.78273
16BD1096, 36.83711,-119.87900
16BD1438, 36.70688,-119.79078
16BD1442, 36.71596,-119.79870
16BD1462, 36.69954,-119.79983
16BD1505, 36.71783,-119.79981
16BD1540, 36.72265,-119.80096
16BD1551, 36.74664,-119.80824
16BD1566, 36.73965,-119.80689
16BD1623, 36.73028,-119.80022
16BD1628, 36.75755,-119.81880
16BD1646, 36.77924,-119.83549
16BD1649, 36.72434,-119.79367
16BD1667, 36.80826,-119.83265
16BD1696, 36.74933,-119.71391
16BD1722, 36.75320,-119.77577
16BD1732, 36.80861,-119.75418
16BD1727, 36.84088,-119.79961
16BD1768, 36.72196,-119.78379
16BD1770, 36.78658,-119.82425
16BD1779, 36.71598,-119.78512
